bookId,chapterId,verseId,verseText
4,1,17,  moisés arão reuniram homens designado nome  
4,1,18,  ajuntado congregação dia mês declararam descendência família casa pai contado nominalmente vinte ano cabeça cabeça  
4,1,19,  senhor ordenado moisés contou deserto sinai  
4,1,20,  filhos rúben primogênito israel gerações família casa pai contado nominalmente cabeça cabeça homens vinte ano capazes sair guerra  
4,1,21,  contado tribo rúben quarenta sei mil quinhentos  
4,1,22,  filhos simeão gerações família casa pai contado nominalmente cabeça cabeça homens vinte ano capazes sair guerra  
4,1,23,  contado tribo simeão cinquenta nove mil trezentos  
4,1,24,  filhos gade gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,25,  contado tribo gade quarenta cinco mil seiscentos cinquenta  
4,1,26,  filhos judá gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,27,  contado tribo judá setenta quatro mil seiscentos  
4,1,28,  filhos issacar gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,29,  contado tribo issacar cinquenta quatro mil quatrocentos  
4,1,30,  filhos zebulom gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,31,  contado tribo zebulom cinquenta sete mil quatrocentos  
4,1,32,  filhos josé filhos efraim gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,33,  contado tribo efraim quarenta mil quinhentos  
4,1,34,  filhos manassés gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,35,  contado tribo manassés trinta dois mil duzentos  
4,1,36,  filhos benjamim gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,37,  contado tribo benjamim trinta cinco mil quatrocentos  
4,1,38,  filhos dã gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,39,  contado tribo dã sessenta dois mil setecentos  
4,1,40,  filhos aser gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,41,  contado tribo aser quarenta mil quinhentos  
4,1,42,  filhos naftali gerações família casa pai contado nominalmente vinte ano capazes sair guerra  
4,1,43,  contado tribo naftali cinquenta três mil quatrocentos  
4,1,44,  homens contado moisés arão contaram chefe israel doze homens representar casa pai  
4,1,45,  contado filhos israel casa pai vinte ano capazes sair guerra  
4,1,46,  contado seiscentos três mil quinhentos cinquenta  
4,1,47,  levita tribo pai contado  
4,1,48,  senhor falado moisés  
4,1,49,  faça contagem tribo levi levante censo filhos israel  
4,1,50,  encarregue levita cuidarem tabernáculo testemunho utensílio nele encontra levarão tabernáculo utensílio ministrarão tabernáculo acamparão redor  
4,1,51,  tabernáculo partir levita desarmarão tabernáculo armado levita farão estranho aproximar morto  
4,1,52,  filhos israel acamparão arraial junto estandarte turmas  
4,1,53,  levita acamparão redor tabernáculo testemunho ira congregação filhos israel levita assumirão tarefa cuidar tabernáculo testemunho  
4,1,54,  fizeram filhos israel senhor ordenado moisés fizeram  
4,2,1,  senhor moisés arão  
4,2,2,  filhos israel acamparão junto estandarte insígnias casa pai acamparão redor tenda encontro  
4,2,3,  acamparem leste nascente estandarte arraial judá turmas naassom filho aminadabe chefe filhos judá  
4,2,4,  exército censo setenta quatro mil seiscentos  
4,2,5,  junto acampará tribo issacar natanael filho zuar chefe filhos issacar  
4,2,6,  exército censo cinquenta quatro mil quatrocentos  
4,2,7,  tribo zebulom eliabe filho helom chefe filhos zebulom  
4,2,8,  exército censo cinquenta sete mil quatrocentos  
4,2,9,  contado arraial judá cento oitenta sei mil quatrocentos turmas marcharão  
4,2,10,  estandarte arraial rúben turmas estará sul elizur filho sedeur chefe filhos rúben  
4,2,11,  exército censo quarenta sei mil quinhentos  
4,2,12,  junto acampará tribo simeão selumiel filho zurisadai chefe filhos simeão  
4,2,13,  exército censo cinquenta nove mil trezentos  
4,2,14,  tribo gade eliasafe filho deuel chefe filhos gade  
4,2,15,  exército censo quarenta cinco mil seiscentos cinquenta  
4,2,16,  contado arraial rúben cento cinquenta mil quatrocentos cinquenta turmas marcharão lugar  
4,2,17,  partirá tenda encontro arraial levita arraiais acamparem marcharão lugar estandarte  
4,2,18,  estandarte arraial efraim turmas estará oeste elisama filho chefe filhos efraim  
4,2,19,  exército censo quarenta mil quinhentos  
4,2,20,  junto tribo manassés gamaliel filho pedazur chefe filhos manassés  
4,2,21,  exército censo trinta dois mil duzentos  
4,2,22,  tribo benjamim abidã filho gideoni chefe filhos benjamim  
4,2,23,  exército censo trinta cinco mil quatrocentos  
4,2,24,  contado arraial efraim cento oito mil cem turmas marcharão terceiro lugar  
4,2,25,  estandarte arraial dã estará norte turmas aiezer filho amisadai chefe filhos dã  
4,2,26,  exército censo sessenta dois mil setecentos  
4,2,27,  junto acampará tribo aser pagiel filho ocrã chefe filhos aser  
4,2,28,  exército censo quarenta mil quinhentos  
4,2,29,  tribo naftali aira filho enã chefe filhos naftali  
4,2,30,  exército censo cinquenta três mil quatrocentos  
4,2,31,  contado arraial dã cento cinquenta sete mil seiscentos marcharão lugar estandarte  
4,2,32,  contado filhos israel casa pai contado arraiais turmas seiscentos três mil quinhentos cinquenta  
4,2,33,  levita contado filhos israel senhor ordenado moisés  
4,2,34,  fizeram filhos israel senhor ordenado moisés acamparam conforme estandarte marcharam família casa pai  
4,3,1,  gerações arão moisés dia senhor falou moisés monte sinai  
4,3,2,  nome filhos arão primogênito nadabe abiú eleazar itamar  
4,3,3,  nome filhos arão sacerdote ungido consagrado oficiar sacerdote  
4,3,4,  nadabe abiú morreram senhor ofereciam fogo estranho senhor deserto sinai filhos eleazar itamar oficiaram sacerdote presença arão pai  
4,3,5,  senhor moisés  
4,3,6,  mande chamar tribo levi coloquea arão sacerdote sirvam  
4,3,7,  cumpram deveres para povo tenda encontro ministrarem tabernáculo  
4,3,8,  cuidado utensílio tenda encontro cumprirão filhos israel ministrarem tabernáculo  
4,3,9,  entregará levita arão filhos filhos israel levita dedicado serviço arão  
4,3,10,  arão filhos ordenará dediquem sacerdócio estranho aproximar morto  
4,3,11,  senhor moisés  
4,3,12,  tomado levita filhos israel lugar primogênito filhos israel levita  
4,3,13,  primogênito dia feri primogênito terra egito consagrei primogênito israel homem animal senhor  
4,3,14,  senhor falou moisés deserto sinai  
4,3,15,  conte filhos levi casa pai família conte homem idade mês  
4,3,16,  moisés contou mandado senhor ordenado  
4,3,17,  filhos levi nome gérson coate merari  
4,3,18,  nome filhos gérson família libni simei  
4,3,19,  filhos coate família anrão izar hebrom uziel  
4,3,20,  filhos merari família mali musi família levita casa pai  
4,3,21,  gérson família libnitas simeítas família gersonita  
4,3,22,  homens contado nominalmente mês sete mil quinhentos  
4,3,23,  família gersonita acamparão tabernáculo oeste  
4,3,24,  chefe casa paterna gersonita eliasafe filho lael  
4,3,25,  filhos gérson encargo tenda encontro tabernáculo tenda cobertura cortinado porta tenda encontro  
4,3,26,  cortina pátio cortinado porta pátio rodeia tabernáculo altar corda serviço devido  
4,3,27,  coate família anramitas izaritas hebronitas uzielitas família coatitas  
4,3,28,  contado homens idade mês oito mil seiscentos encargo santuário  
4,3,29,  família filhos coate acamparão tabernáculo sul  
4,3,30,  chefe casa paterna família coatitas elisafã filho uziel  
4,3,31,  encargo arca mesa candelabro altares utensílio santuário ministram cortinado serviço devido  
4,3,32,  líder chefe levi eleazar filho arão sacerdote superintendência encargo santuário  
4,3,33,  merari família malitas musitas família merari  
4,3,34,  homens contado mês sei mil duzentos  
4,3,35,  chefe casa paterna família merari zuriel filho abiail acamparão tabernáculo norte  
4,3,36,  filhos merari designação encargo tábua tabernáculo travessa coluna base utensílio serviço devido  
4,3,37,  coluna pátio redor base estaca corda  
4,3,38,  acamparão tabernáculo leste tenda encontro nascente moisés arão filhos encargo rito santuário cumprirem deveres prescrito prol filhos israel estranho aproximar morto  
4,3,39,  contado levita contado moisés arão mandado senhor família homem mês vinte dois mil  
4,3,40,  senhor moisés conte primogênito filhos israel sexo masculino nominalmente mês  
4,3,41,  separe levita senhor lugar primogênito filhos israel separe animais levita lugar primogênito animais filhos israel  
4,3,42,  senhor ordenado moisés contou primogênito filhos israel  
4,3,43,  primogênito sexo masculino contado nominalmente mês censo vinte dois mil duzentos setenta três  
4,3,44,  senhor moisés  
4,3,45,  ponha levita lugar primogênito filhos israel animais levita lugar animais filhos israel levita senhor  
4,3,46,  resgate duzentos setenta três primogênito filhos israel excedem número levita  
4,3,47,  recolha cabeça sessenta gramas peso padrão santuário doze gramas  
4,3,48,  entregue arão filhos dinheiro resgatado excedem número levita  
4,3,49,  moisés recolheu dinheiro resgate excederam resgatado levita  
4,3,50,  primogênito filhos israel recolheu dinheiro dezesseis quilo prata peso padrão santuário  
4,3,51,  moisés deu dinheiro resgatado arão filhos mandado senhor senhor ordenado moisés  
4,4,1,  senhor moisés arão  
4,4,2,  levantem censo filhos coate filhos levi família casa pai  
4,4,3,  idade trinta ano cinquenta entrar neste serviço exercer encargo tenda encontro  
4,4,4,  serviço filhos coate tenda encontro santíssima  
4,4,5,  arraial partir arão filhos virão tirarão véu cobrir cobrirão arca testemunho  
4,4,6,  porão cobertura pele fina estenderão pano azul passarão cabo argola  
4,4,7,  mesa proposição estenderão pano azul porão prato recipiente incenso taça jarra pão contínuo estará  
4,4,8,  estenderão pano carmesim cobertura pele fina cobrirão passarão cabo argola  
4,4,9,  tomarão pano azul cobrirão candelabro iluminação lâmpada tesouras cortar pavio apagadores vaso azeite servem  
4,4,10,  envolverão utensílio cobertura pele fina porão cabo  
4,4,11,  altar ouro estenderão pano azul cobertura pele fina cobrirão passarão cabo argola  
4,4,12,  pegarão utensílio serviço servem santuário envolverão pano azul cobrirão cobertura pele fina porão cabo  
4,4,13,  altar tirarão cinza estenderão pano púrpura  
4,4,14,  porão utensílio servem braseiro garfo pá bacia utensílio altar estenderão cobertura pele fina passarão cabo argola  
4,4,15,  arão filhos acabado cobrir santuário móveis arraial pronto partir filhos coate virão leválo tocarão santa morram tenda encontro filhos coate levar  
4,4,16,  eleazar filho arão sacerdote encargo azeite iluminação incenso aromático oferta contínua cereais óleo unção encargo tabernáculo nele santuário móveis  
4,4,17,  senhor moisés arão  
4,4,18,  deixem tribo família coatitas eliminada levita  
4,4,19,  fiquem vivo morram aproximarem santíssima façam seguinte arão filhos entrarão designarão serviço carga  
4,4,20,  coatitas entrarão instante santa morram  
4,4,21,  senhor moisés  
4,4,22,  levante censo filhos gérson casa pai família  
4,4,23,  idade trinta ano cinquenta conte entrar neste serviço exercer encargo tenda encontro  
4,4,24,  serviço família gersonita servir levar carga  
4,4,25,  levarão cortina tabernáculo tenda encontro cobertura cobertura pele fina cortinado porta tenda encontro  
4,4,26,  cortina pátio cortinado porta pátio rodeia tabernáculo altar corda objeto serviço servirão respeito  
4,4,27,  serviço filhos gersonita carga mandado arão filhos determinarão carregar  
4,4,28,  serviço família filhos gersonita tenda encontro cargo estará direção itamar filho arão sacerdote  
4,4,29,  filhos merari faça contagem família casa pai  
4,4,30,  idade trinta ano cinquenta conte entrar neste serviço exercer encargo tenda encontro  
4,4,31,  levar serviço tenda encontro tábua tabernáculo cabo coluna base  
4,4,32,  coluna pátio redor base estaca corda utensílio pertence serviço designarão nome nome objeto levar  
4,4,33,  encargo família filhos merari serviço tenda encontro direção itamar filho arão sacerdote  
4,4,34,  moisés arão chefe povo contaram filhos coatitas família casa pai  
4,4,35,  idade trinta ano cinquenta entrou neste serviço exercer encargo tenda encontro  
4,4,36,  contado família dois mil setecentos cinquenta  
4,4,37,  contado família coatitas serviam tenda encontro moisés arão contaram mandado senhor moisés  
4,4,38,  contado filhos gérson família casa pai  
4,4,39,  idade trinta ano cinquenta entrou neste serviço exercer encargo tenda encontro  
4,4,40,  contado família casa pai dois mil seiscentos trinta  
